# gsd	gsr	firingRate	maxFreq	ampFreq	ampOscil	class	meanEv	meanCT	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10
0	0.000316	0	4.1	0.152027	6.15413e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000317	0	3.9	0.0664768	2.79249e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000318	0	4	0.211098	5.14107e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000319	0	4.36	0.221734	6.46582e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.00032	0	3.86	0.158626	4.2781e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000321	0	5.48	0.05686	2.52103e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000322	0	4.22	0.133118	6.78603e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000323	0	4.2	0.120487	3.96552e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000324	0	4.28	0.10736	3.90319e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000325	0	55.34	0.0436575	1.32423e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000326	0	4.1	0.100365	3.18311e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000327	0	4.02	0.156317	5.46525e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000328	0	4.08	0.163706	8.62477e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000329	0	4.08	0.0506488	1.75435e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.00033	0	3.98	0.0777907	4.90472e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000331	0	47.74	0.0203518	1.30614e-07	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
0	0.000332	0	4.36	0.144436	5.77598e-06	0	0	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
