2 1 0 0.522434 0.28 1031.34 -52.0863 0.209244 1.15836 0.00987404 -52.0863 0.209244 1.15836 0.00987404 0.973569 0 0.327377 0 1.24271 0 0.987544 0 
2 1 0 0.511318 0.28 1031.34 -51.5869 0.218479 1.17796 0.0092134 -51.5869 0.218479 1.17796 0.0092134 0.973569 0 0.326017 0 1.24262 0 0.987404 0 
2 1 0 0.50054 0.28 1031.34 -51.0874 0.228004 1.19749 0.00859657 -51.0874 0.228004 1.19749 0.00859657 0.973569 0 0.324755 0 1.2422 0 0.987273 0 
2 1 0 0.490105 0.28 1031.34 -50.588 0.237817 1.21695 0.0080207 -50.588 0.237817 1.21695 0.0080207 0.973569 0 0.323591 0 1.24146 0 0.987149 0 
2 1 0 0.480014 0.28 1031.34 -50.0886 0.247918 1.23635 0.00748312 -50.0886 0.247918 1.23635 0.00748312 0.973569 0 0.322522 0 1.24038 0 0.987033 0 
2 1 0 0.470269 0.28 1031.34 -49.5892 0.258302 1.25568 0.0069813 -49.5892 0.258302 1.25568 0.0069813 0.973569 0 0.321547 0 1.23897 0 0.986923 0 
2 1 0 0.46087 0.28 1031.34 -49.0898 0.268966 1.27497 0.00651292 -49.0898 0.268966 1.27497 0.00651292 0.973569 0 0.320666 0 1.23722 0 0.98682 0 
2 1 0 0.451817 0.28 1031.34 -48.5903 0.279904 1.29419 0.00607576 -48.5903 0.279904 1.29419 0.00607576 0.973569 0 0.319878 0 1.23514 0 0.986723 0 
2 1 0 0.443107 0.28 1031.34 -48.0909 0.29111 1.31337 0.00566778 -48.0909 0.29111 1.31337 0.00566778 0.973569 0 0.319181 0 1.23271 0 0.986632 0 
2 1 0 0.434739 0.28 1031.34 -47.5915 0.302576 1.3325 0.00528705 -47.5915 0.302576 1.3325 0.00528705 0.973569 0 0.318575 0 1.22995 0 0.986547 0 
2 1 0 0.426709 0.28 1031.34 -47.092 0.314293 1.35159 0.00493176 -47.092 0.314293 1.35159 0.00493176 0.973569 0 0.318059 0 1.22685 0 0.986466 0 
2 1 0 0.419014 0.28 1031.34 -46.5926 0.326252 1.37063 0.00460024 -46.5926 0.326252 1.37063 0.00460024 0.973569 0 0.317632 0 1.22342 0 0.986391 0 
2 1 0 0.41165 0.28 1031.34 -46.0932 0.338441 1.38962 0.00429091 -46.0932 0.338441 1.38962 0.00429091 0.973569 0 0.317292 0 1.21965 0 0.986321 0 
2 1 0 0.404613 0.28 1031.34 -45.5937 0.350849 1.40858 0.00400229 -45.5937 0.350849 1.40858 0.00400229 0.973569 0 0.317039 0 1.21555 0 0.986255 0 
2 1 0 0.397897 0.28 1031.34 -45.0943 0.363461 1.4275 0.00373301 -45.0943 0.363461 1.4275 0.00373301 0.973569 0 0.316872 0 1.21113 0 0.986195 0 
2 1 0 0.391499 0.28 1031.34 -44.5949 0.376265 1.44639 0.00348179 -44.5949 0.376265 1.44639 0.00348179 0.973569 0 0.316789 0 1.20638 0 0.986138 0 
2 1 0 0.385412 0.28 1031.34 -44.0954 0.389243 1.46524 0.00324742 -44.0954 0.389243 1.46524 0.00324742 0.973569 0 0.31679 0 1.20133 0 0.986087 0 
